id,status_group,translate
70518,functional,0
15349,functional,0
10730,functional,0
2600,functional,0
9203,non functional,2
64214,functional,0
72424,functional,0
50843,non functional,2
70122,non functional,2
22887,non functional,2
24233,non functional,2
13568,functional,0
4497,functional,0
65599,functional,0
66100,non functional,2
11229,functional,0
48942,non functional,2
16123,non functional,2
23206,functional,0
62428,functional,0
70920,non functional,2
17450,functional needs repair,1
63087,non functional,2
38364,functional,0
67484,functional,0
2820,functional,0
11029,functional needs repair,1
15695,functional,0
20744,non functional,2
73200,functional,0
33858,non functional,2
41663,functional,0
31033,non functional,2
56819,non functional,2
36848,functional,0
31585,non functional,2
4717,functional,0
18676,functional,0
56748,functional,0
41686,functional,0
21590,functional,0
53411,functional,0
5307,functional,0
31115,non functional,2
16048,non functional,2
4314,non functional,2
40207,functional,0
66401,functional,0
22803,non functional,2
35728,functional,0
53957,functional,0
70501,functional,0
51687,functional,0
43095,functional,0
64170,functional,0
25240,functional,0
16114,functional,0
43796,non functional,2
63258,functional,0
50438,functional,0
10612,non functional,2
49150,functional,0
16800,functional,0
745,functional,0
60462,non functional,2
57165,functional,0
3078,functional needs repair,1
55040,non functional,2
20778,functional,0
64546,non functional,2
71894,non functional,2
65394,non functional,2
44589,functional,0
62312,non functional,2
8225,functional,0
44239,non functional,2
30878,non functional,2
33100,functional needs repair,1
23943,non functional,2
39130,non functional,2
47883,non functional,2
5809,non functional,2
24308,functional,0
18520,functional needs repair,1
37711,functional,0
22784,non functional,2
51159,non functional,2
20751,functional,0
53240,non functional,2
56143,functional,0
8919,non functional,2
31213,functional needs repair,1
33246,non functional,2
1815,non functional,2
32575,non functional,2
20939,functional,0
40787,functional,0
42860,functional,0
68766,functional,0
332,non functional,2
13639,functional,0
50309,functional,0
33026,functional,0
8020,functional,0
27487,functional,0
8761,functional,0
19249,functional,0
39633,functional,0
677,functional,0
64857,non functional,2
65250,non functional,2
42613,functional,0
52485,non functional,2
35800,functional,0
55821,non functional,2
59438,functional,0
9573,functional,0
57154,non functional,2
68928,functional,0
59910,non functional,2
65455,functional needs repair,1
27500,non functional,2
17936,non functional,2
24171,functional,0
53238,non functional,2
65385,non functional,2
1418,functional,0
31472,non functional,2
26434,functional needs repair,1
64737,functional,0
20469,functional,0
69594,functional,0
18478,non functional,2
23570,functional,0
63171,functional,0
11849,functional,0
24737,functional,0
734,functional,0
37900,non functional,2
15795,non functional,2
18000,non functional,2
11369,non functional,2
5283,functional,0
73887,functional,0
25382,functional,0
20338,functional,0
60095,non functional,2
39287,functional,0
43042,functional,0
50357,non functional,2
56718,functional needs repair,1
44704,non functional,2
49082,functional,0
61175,functional,0
6308,non functional,2
19189,functional,0
34949,non functional,2
3625,functional,0
3826,non functional,2
66617,non functional,2
7567,non functional,2
22931,functional needs repair,1
58907,functional,0
16190,functional,0
6038,functional,0
8237,non functional,2
33559,functional,0
68381,functional,0
8469,functional,0
15516,functional,0
15521,functional,0
25348,non functional,2
65863,functional,0
55126,functional,0
67856,functional,0
65067,non functional,2
2612,non functional,2
16223,functional,0
66796,functional,0
9900,functional,0
8942,functional,0
8342,functional needs repair,1
29468,functional,0
48017,functional,0
50751,functional,0
47422,functional,0
30165,non functional,2
3472,functional,0
45376,functional,0
53089,non functional,2
11716,non functional,2
38961,functional,0
20199,functional,0
44221,functional needs repair,1
823,functional,0
16269,functional,0
31301,functional,0
26602,functional,0
57714,non functional,2
249,functional,0
20648,non functional,2
60876,functional,0
25504,non functional,2
59611,functional,0
13170,functional,0
13330,functional,0
40068,non functional,2
2856,non functional,2
52770,non functional,2
66028,non functional,2
7681,non functional,2
729,non functional,2
26157,functional,0
9723,non functional,2
56306,non functional,2
17675,functional needs repair,1
62826,functional,0
48666,functional,0
36470,functional,0
59726,non functional,2
32531,functional needs repair,1
46282,non functional,2
29836,non functional,2
56424,functional,0
48963,functional,0
59751,functional,0
24398,non functional,2
1385,non functional,2
44013,non functional,2
59211,functional,0
59493,functional,0
69083,functional,0
19329,non functional,2
31520,functional,0
7815,non functional,2
73808,functional,0
20358,non functional,2
39260,non functional,2
40455,functional,0
37839,functional,0
17214,non functional,2
37803,non functional,2
12908,non functional,2
17384,non functional,2
852,non functional,2
37917,non functional,2
47326,functional,0
64053,non functional,2
20865,functional,0
49291,functional,0
65733,functional,0
69999,functional,0
69918,functional,0
68804,functional,0
12888,non functional,2
72739,functional,0
10393,functional,0
36091,functional,0
16361,functional,0
24015,non functional,2
8441,non functional,2
23116,functional,0
49936,functional,0
52444,functional,0
30433,non functional,2
36630,non functional,2
53241,functional,0
6235,non functional,2
45866,functional,0
41795,functional,0
21106,non functional,2
1553,functional,0
17237,functional needs repair,1
5437,functional,0
23633,functional,0
41343,non functional,2
42724,functional,0
67102,functional,0
27787,functional,0
34193,functional,0
46940,functional,0
30713,functional,0
33626,functional,0
31798,functional,0
60438,functional,0
64459,functional,0
5124,non functional,2
8454,functional,0
25940,non functional,2
46081,functional,0
65150,non functional,2
50520,functional,0
27136,non functional,2
62849,functional,0
72692,functional,0
67867,functional,0
40726,non functional,2
4221,non functional,2
56911,functional,0
35833,functional,0
72768,functional,0
39924,functional,0
16918,non functional,2
26415,functional,0
9079,functional needs repair,1
56258,non functional,2
35407,non functional,2
48978,functional,0
26663,non functional,2
37062,functional,0
17572,functional,0
31776,functional,0
3275,non functional,2
4517,functional,0
38627,non functional,2
39479,functional,0
70698,functional,0
62081,non functional,2
48468,non functional,2
38949,non functional,2
25844,non functional,2
19970,non functional,2
1669,non functional,2
19830,functional,0
60493,non functional,2
23185,non functional,2
44776,functional,0
52211,functional,0
60725,functional,0
57718,non functional,2
29366,functional needs repair,1
62585,non functional,2
24903,functional,0
45073,functional,0
47952,functional,0
19077,non functional,2
24850,non functional,2
530,non functional,2
48932,non functional,2
30617,non functional,2
70818,non functional,2
24019,functional,0
35036,functional,0
46259,non functional,2
42173,functional,0
18160,functional,0
72196,non functional,2
70144,functional,0
71154,functional,0
33382,non functional,2
47316,non functional,2
73975,functional,0
15064,non functional,2
63563,non functional,2
48442,functional,0
11988,functional,0
64991,functional,0
21581,non functional,2
67982,functional,0
27408,functional,0
46,functional,0
71215,functional,0
16203,non functional,2
72260,functional,0
1335,functional needs repair,1
25080,functional needs repair,1
9746,functional needs repair,1
48112,functional,0
29391,non functional,2
21948,functional needs repair,1
64381,functional,0
42702,functional,0
43478,non functional,2
62381,functional,0
42563,non functional,2
32229,non functional,2
54120,non functional,2
5735,functional,0
37207,functional,0
31256,functional,0
73857,functional needs repair,1
19298,functional,0
13912,non functional,2
48779,functional needs repair,1
13171,functional,0
13905,functional,0
10166,non functional,2
41132,functional,0
54961,functional needs repair,1
43205,non functional,2
32599,non functional,2
29997,non functional,2
64995,non functional,2
25107,functional,0
60096,functional,0
19499,non functional,2
18310,non functional,2
21396,functional,0
58677,functional,0
25541,functional needs repair,1
66284,functional,0
54132,functional,0
29783,non functional,2
14456,non functional,2
38133,functional,0
38316,non functional,2
23661,functional,0
41658,functional,0
36024,functional,0
63742,non functional,2
52564,functional,0
15580,functional,0
58898,functional,0
22841,non functional,2
31680,non functional,2
36587,functional needs repair,1
50561,non functional,2
36343,functional needs repair,1
59049,non functional,2
47884,functional,0
58784,non functional,2
70872,functional,0
11667,non functional,2
38490,non functional,2
58668,functional,0
41447,functional,0
69646,functional,0
59109,functional,0
60524,functional,0
46845,non functional,2
65141,non functional,2
67554,functional,0
22211,functional,0
13115,functional,0
15690,functional,0
48609,functional,0
37988,functional,0
41499,non functional,2
59524,functional,0
67427,functional needs repair,1
52949,functional,0
54719,functional needs repair,1
58776,functional,0
60558,non functional,2
68912,non functional,2
62045,non functional,2
28592,non functional,2
37438,functional,0
10251,non functional,2
29404,functional,0
10768,functional,0
23181,functional,0
52096,non functional,2
1284,non functional,2
15663,non functional,2
61202,functional,0
31441,functional,0
51882,non functional,2
60973,functional,0
54411,functional,0
33792,functional,0
16479,functional needs repair,1
54997,functional,0
30000,functional,0
69598,functional,0
62999,functional,0
72078,functional needs repair,1
44918,non functional,2
33648,non functional,2
49361,non functional,2
71214,functional,0
8909,functional needs repair,1
3283,functional needs repair,1
37699,non functional,2
796,functional,0
73480,functional,0
26578,non functional,2
56850,functional,0
7634,functional,0
31320,functional,0
47126,non functional,2
40438,functional needs repair,1
7583,non functional,2
37221,non functional,2
61300,functional,0
58379,non functional,2
70055,non functional,2
23302,functional,0
20529,non functional,2
34390,non functional,2
61824,functional,0
3508,functional needs repair,1
15468,non functional,2
20565,functional,0
56488,functional,0
65822,functional needs repair,1
4000,functional needs repair,1
